time_s,wind_speed_mps,power_W,energy_Wh_cumulative
75660.0,2.937467842,1.53633485,162.6796037
75720.0,7.893544701,29.81142512,162.7835084
75780.0,3.143293178,1.882440203,162.9058694
75840.0,2.667058619,1.149910932,163.0372725
75900.0,2.548625749,1.003424542,163.139501
75960.0,5.409102775,9.592729969,163.2705429
76020.0,7.445324552,25.01597427,163.4025351
76080.0,5.536974837,10.28926065,163.566852
76140.0,7.502625958,25.59802185,163.6976849
76200.0,1.322416673,0,163.80342
76260.0,7.649734005,27.13348152,163.9438937
76320.0,7.665574501,27.30238875,164.0623635
76380.0,0.05834480521,0,164.169598
76440.0,1.250426124,0,164.3330038
76500.0,7.006468157,20.84797979,164.4682246
76560.0,5.231795547,8.679981735,164.5986373
76620.0,5.536120725,10.28449984,164.7232614
76680.0,7.400766131,24.56951371,164.8731885
76740.0,4.294829154,4.801801434,164.9946414
76800.0,7.248252123,23.08162569,165.1326434
76860.0,3.242514081,2.066389241,165.2330519
76920.0,2.618219431,1.087889148,165.3419269
76980.0,1.728412635,0,165.4718333
77040.0,5.565747053,10.45049627,165.5880013
77100.0,1.345188849,0,165.7340948
77160.0,1.770259081,0,165.8912341
77220.0,5.286038646,8.952771936,166.001573
77280.0,7.577717853,26.37435284,166.1157122
77340.0,7.968006426,30.66306379,166.2416209
77400.0,6.13334804,13.98489946,166.3717199
77460.0,6.395890765,15.85877484,166.4999793
77520.0,6.565949394,17.1577017,166.633922
77580.0,4.673883244,6.188709503,166.7482427
77640.0,2.731719896,1.235591799,166.8897004
77700.0,6.272554064,14.95890346,166.9818569
77760.0,0.2050687207,0,167.0870175
77820.0,0.5990347023,0,167.2180484
77880.0,6.408427022,15.95220965,167.3630186
77940.0,1.868911911,0,167.4955103
78000.0,2.193811065,0.6399767366,167.655405
78060.0,4.016104893,3.926283555,167.799228
78120.0,7.0376807,21.12784472,167.9425479
78180.0,5.70831676,11.27432924,168.0555999
78240.0,3.321319988,2.220744918,168.1924109
78300.0,2.952351052,1.55980572,168.3425313
78360.0,0.5606142353,0,168.4524033
78420.0,2.652352254,1.130993538,168.5745995
78480.0,0.8650905303,0,168.7167779
78540.0,1.143961867,0,168.8299128
78600.0,1.255955212,0,168.9532785
78660.0,2.237208373,0.6787124683,169.0671406
78720.0,3.184686393,1.957791941,169.1735484
78780.0,1.547138824,0,169.309219
78840.0,2.44396133,0.8848089549,169.4414595
78900.0,7.141628613,22.0779276,169.558174
78960.0,6.144302282,14.05996503,169.6956455
79020.0,7.134544528,22.01229264,169.8398771
79080.0,3.138359993,1.873591019,169.9539233
79140.0,3.07276175,1.758543776,170.0739346
79200.0,2.58625863,1.048533664,170.1997213
79260.0,0.3675681361,0,170.2932066
79320.0,2.714779594,1.212747108,170.3656808
79380.0,4.608525296,5.932700803,170.4998228
79440.0,6.18132005,14.31562164,170.6441842
79500.0,2.414712005,0.8534194635,170.7915943
79560.0,5.185389791,8.451051427,170.9318278
79620.0,5.029846702,7.713132047,171.0565925
79680.0,0.3951662187,0,171.2160512
79740.0,6.031727578,13.30122607,171.3108093
79800.0,6.667863237,17.96911012,171.4463551
79860.0,5.564206629,10.44182156,171.5917078
79920.0,1.370576672,0,171.7299899
79980.0,3.460694517,2.512212163,171.8464775
80040.0,2.240729781,0.6819224347,171.963705
80100.0,4.004652187,3.892789564,172.0759109
80160.0,1.896971232,0,172.21153
80220.0,0.8527473954,0,172.3720297
80280.0,7.151278026,22.16754036,172.4827533
80340.0,5.998911205,13.08530411,172.58477
80400.0,4.643947573,6.07055564,172.7225788
80460.0,7.267201581,23.26312962,172.8580512
80520.0,7.204619157,22.66729022,172.9716788
80580.0,4.039928391,3.996570892,173.1097567
80640.0,4.825160012,6.80928763,173.257048
80700.0,6.035266222,13.32465017,173.3821081
80760.0,0.9238720902,0,173.4882076
80820.0,3.724335098,3.131214136,173.6290155
80880.0,7.273105743,23.31987536,173.8095937
80940.0,0.3344799171,0,173.8960921
81000.0,4.568915095,5.781037443,174.0203476
81060.0,2.959586892,1.571302513,174.1459894
81120.0,7.01880686,20.95831653,174.2866653
81180.0,3.119066142,1.839247916,174.4099693
81240.0,1.303507126,0,174.5470934
81300.0,1.560295448,0,174.6675972
81360.0,4.59399597,5.876765333,174.8046107
81420.0,7.621501337,26.83416649,174.9462937
81480.0,4.058767231,4.052741986,175.0569299
81540.0,0.08980621252,0,175.1973442
81600.0,4.483908793,5.464328872,175.3408691
81660.0,3.722553013,3.126721453,175.4662369
81720.0,1.538280973,0,175.5769001
81780.0,5.025618785,7.693698209,175.6788141
81840.0,7.436779622,24.92994128,175.7886172
81900.0,1.460270891,0,175.9164361
81960.0,2.850692258,1.40416301,176.0254159
82020.0,1.608995681,0,176.1475472
82080.0,1.132936044,0,176.2828804
82140.0,4.085175166,4.132363996,176.422517
82200.0,6.388680051,15.80519784,176.5590514
82260.0,7.726328571,27.95670853,176.6931524
82320.0,7.413912493,24.70067871,176.8341869
82380.0,4.121969339,4.245030261,176.9462608
82440.0,2.669201017,1.152684264,177.0575218
82500.0,5.092107074,8.003115803,177.1695106
82560.0,5.947526561,12.75192325,177.3092454
82620.0,3.486919722,2.569758824,177.4552621
82680.0,6.756294094,18.69356603,177.6068192
82740.0,1.108045329,0,177.7175865
82800.0,1.101920046,0,177.8422415
82860.0,2.083840351,0.5484788046,177.9951982
82920.0,0.1936209909,0,178.1162804
82980.0,4.025494445,3.953886648,178.2139551
83040.0,0.1814849045,0,178.3486147
83100.0,4.319316025,4.884402686,178.5021294
83160.0,3.792060218,3.305157772,178.6173736
83220.0,3.862690279,3.493302376,178.7604195
83280.0,1.783533299,0,178.9086114
83340.0,2.384271164,0.8215489759,179.0702905
83400.0,0.6093317142,0,179.1843328
83460.0,5.992006619,13.04017359,179.311587
83520.0,4.500674507,5.525853109,179.4185559
83580.0,7.550902594,26.09534983,179.5450135
83640.0,4.05039611,4.027717586,179.6524553
83700.0,3.608355988,2.847702722,179.7649813
83760.0,6.253872607,14.82564547,179.8699342
83820.0,2.283739339,0.7219483341,179.9906027
83880.0,1.152986236,0,180.1064539
83940.0,1.36362638,0,180.2318553
84000.0,4.532245209,5.642956667,180.3701649
84060.0,0.931402359,0,180.5003587
84120.0,7.742547297,28.13313438,180.616351
84180.0,6.288618032,15.07412699,180.7239098
84240.0,4.52329608,5.609595785,180.8521058
84300.0,3.213805475,2.0119875,180.9960041
84360.0,6.808715628,19.13207643,181.1117832
84420.0,2.556396871,1.01263131,181.252102
84480.0,0.08446841632,0,181.369542
84540.0,0.7399018131,0,181.4757871
84600.0,3.713319533,3.103512406,181.5897235
84660.0,2.778513684,1.300181971,181.7049197
84720.0,0.4593166159,0,181.8541617
84780.0,1.390974057,0,182.0233511
84840.0,6.218722545,14.57706404,182.1396076
84900.0,0.6609050554,0,182.2605678
84960.0,1.993438015,0,182.3751148
85020.0,7.437344775,24.93562531,182.5305251
85080.0,3.017381243,1.665164251,182.6717503
85140.0,7.650930079,27.14621088,182.8090372
85200.0,0.3281828243,0,182.9508827
85260.0,0.450313721,0,183.0681247
85320.0,4.94743813,7.340195636,183.1880053
85380.0,0.4369200114,0,183.3122622
85440.0,7.635047903,26.97750726,183.4723887
85500.0,6.992234759,20.72118186,183.6123951
85560.0,0.8223748271,0,183.7493473
85620.0,0.4377518113,0,183.8612772
85680.0,5.735111639,11.43384099,183.9831716
85740.0,5.312841269,9.089647505,184.1128482
85800.0,1.876512944,0,184.2356985
85860.0,1.513682177,0,184.366706
85920.0,6.205657318,14.48537987,184.482656
85980.0,7.211219216,22.72964294,184.5950085
86040.0,3.203773706,1.993205228,184.7347637
86100.0,2.266482824,0.7057060098,184.8650435
86160.0,5.815691302,11.92258857,184.9692128
86220.0,7.34928817,24.06037265,185.067289
86280.0,6.220855761,14.59207035,185.1685369
86340.0,7.509401788,25.66743937,185.3139763
